performance_id,campaign_id,date,impressions,clicks,likes,comments,shares,conversions,revenue_generated
PERF_01074,CMP_629,2025-04-29,6560,510.0,895,86,70,387.0,42623.0
PERF_01075,CMP_627,2022-06-24,37059,1897.0,2170,157,78,19.0,381270.0
PERF_01076,CMP_354,2022-07-10,117320,10713.0,7359,674,526,389.0,0.0
PERF_01077,CMP_509,2023-11-18,109761,8921.0,6311,337,553,169.0,108907.0
PERF_01078,CMP_849,2023-05-21,175327,20815.0,21773,3362,822,446.0,169630.0
PERF_01079,CMP_516,2022-06-07,116962,9272.0,3321,410,319,,75203.0
PERF_01080,CMP_705,2024-03-22,33915,681.0,3291,574,311,120.0,224472.0
PERF_01081,CMP_926,2024-06-09,123440,5463.0,14049,1218,479,127.0,303211.0
PERF_01082,CMP_346,2022-03-02,167619,5389.0,22145,2705,2127,184.0,88957.0
PERF_01083,CMP_886,2022-01-21,116704,6593.0,11579,1331,375,488.0,11386.0
PERF_01084,CMP_397,2025-01-09,100986,5757.0,3112,578,136,275.0,381972.0
PERF_01085,CMP_662,2022-02-02,68447,3548.0,4090,378,265,246.0,0.0
PERF_01086,CMP_446,2022-09-19,188397,11608.0,7557,592,158,256.0,197218.0
PERF_01087,CMP_051,2023-01-03,107051,11971.0,15226,2977,759,250.0,309443.0
PERF_01088,CMP_164,2022-09-17,108161,11611.0,16118,1106,1524,83.0,229745.0
PERF_01089,CMP_783,2023-11-14,198021,17712.0,17079,2105,1282,356.0,0.0
PERF_01090,CMP_494,2022-08-08,112159,10197.0,5776,318,491,323.0,15814.0
PERF_01091,CMP_984,2025-03-03,175502,14213.0,9472,1120,705,130.0,304217.0
PERF_01092,CMP_662,2022-04-05,43317,491.0,5207,763,486,203.0,473381.0
PERF_01093,CMP_850,2024-06-06,136931,15075.0,18332,1372,992,354.0,280551.0
PERF_01094,CMP_581,2024-12-16,154637,6785.0,11367,2062,889,,0.0
PERF_01095,CMP_818,2023-05-10,91280,9088.0,5017,408,400,357.0,89289.0
PERF_01096,CMP_660,2024-07-18,1413,29.0,170,19,9,147.0,90461.0
PERF_01097,CMP_797,2024-04-17,99212,3026.0,3716,456,223,56.0,
PERF_01098,CMP_375,2022-06-18,49663,1594.0,5834,999,206,461.0,232069.0
PERF_01099,CMP_950,2023-08-24,164688,3625.0,16919,1048,454,63.0,180386.0
PERF_01100,CMP_995,2023-02-25,154523,5535.0,12837,2106,266,136.0,4788.0
PERF_01101,CMP_945,2025-01-15,26386,876.0,3243,344,199,492.0,489703.0
PERF_01102,CMP_519,2022-05-05,125054,11662.0,12326,1238,918,175.0,429263.0
PERF_01103,CMP_769,2023-05-09,95689,7957.0,6621,387,321,169.0,2617.0
PERF_01104,CMP_743,2024-06-28,184057,9975.0,23670,4467,522,62.0,147521.0
PERF_01105,CMP_205,2022-08-04,97581,5826.0,10656,1923,652,338.0,335534.0
PERF_01106,CMP_989,2024-03-14,85458,1010.0,5710,324,483,166.0,123451.0
PERF_01107,CMP_649,2022-10-17,128018,6915.0,12755,793,691,476.0,250625.0
PERF_01108,CMP_867,2025-04-20,184369,20201.0,21286,2002,757,73.0,460398.0
PERF_01109,CMP_648,2024-02-14,188869,12372.0,6916,1172,305,344.0,459639.0
PERF_01110,CMP_935,2024-11-27,45054,4893.0,6494,794,410,124.0,395921.0
PERF_01111,CMP_003,2022-07-22,28648,1656.0,3238,239,305,462.0,147988.0
PERF_01112,CMP_205,2022-08-01,189527,7266.0,15525,2866,463,69.0,333161.0
PERF_01113,CMP_031,2024-07-17,129964,2592.0,14287,2582,1350,392.0,34904.0
PERF_01114,CMP_583,2022-09-13,99830,10993.0,11638,1847,841,401.0,449864.0
PERF_01115,CMP_686,2023-12-23,62175,2150.0,2178,137,59,379.0,99648.0
PERF_01116,CMP_597,2023-07-24,31436,2295.0,1149,111,57,377.0,0.0
PERF_01117,CMP_242,2024-05-25,155680,10728.0,20257,3990,923,186.0,490645.0
PERF_01118,CMP_027,2024-07-21,137249,11393.0,13285,876,275,436.0,76864.0
PERF_01119,CMP_872,2023-08-31,58384,3793.0,4627,648,146,340.0,434980.0
PERF_01120,CMP_854,2022-08-03,10003,758.0,601,119,17,434.0,251757.0
PERF_01121,CMP_807,2023-07-22,57545,3708.0,6418,683,632,170.0,
PERF_01122,CMP_436,2023-05-10,193061,21774.0,9510,1525,892,,256592.0
PERF_01123,CMP_389,2022-08-10,103710,4449.0,13062,2440,427,11.0,177900.0
PERF_01124,CMP_652,2025-02-13,178707,11093.0,11665,1268,300,372.0,366101.0
PERF_01125,CMP_723,2022-10-01,184791,19252.0,13155,916,1054,297.0,29376.0
PERF_01126,CMP_657,2024-06-24,120939,,11492,1336,673,459.0,0.0
PERF_01127,CMP_251,2023-11-13,197183,6215.0,20637,2153,1826,52.0,451064.0
PERF_01128,CMP_689,2025-04-03,99711,11421.0,7530,1327,708,49.0,249447.0
PERF_01129,CMP_159,2022-04-14,14755,338.0,1283,129,70,76.0,212809.0
PERF_01130,CMP_647,2024-05-22,9911,228.0,709,67,47,88.0,197802.0
PERF_01131,CMP_266,2024-11-01,176829,14577.0,21414,3848,1542,140.0,234370.0
PERF_01132,CMP_697,2024-02-14,4041,93.0,124,15,9,260.0,308678.0
PERF_01133,CMP_108,2022-05-26,151111,9481.0,16650,1068,1122,196.0,338954.0
PERF_01134,CMP_002,2022-10-26,114680,4910.0,4160,410,320,441.0,97935.0
PERF_01135,CMP_037,2025-04-04,184695,2248.0,17045,2223,1448,250.0,0.0
PERF_01136,CMP_341,2024-01-20,142290,12594.0,17460,1197,1400,494.0,62512.0
PERF_01137,CMP_037,2025-03-07,158051,13667.0,3270,382,147,20.0,0.0
PERF_01138,CMP_822,2022-09-04,172085,4772.0,16025,2847,365,63.0,191609.0
PERF_01139,CMP_564,2022-05-09,45984,2599.0,6570,328,289,484.0,475281.0
PERF_01140,CMP_599,2025-05-11,77912,6428.0,6064,828,458,267.0,185610.0
PERF_01141,CMP_998,2023-10-17,142088,9401.0,15548,2322,366,18.0,158133.0
PERF_01142,CMP_640,2022-01-20,36181,2758.0,1739,180,52,318.0,289279.0
PERF_01143,CMP_895,2023-06-19,69334,3605.0,9531,1048,254,130.0,493935.0
PERF_01144,CMP_765,2025-04-03,141484,4586.0,14409,1302,1017,330.0,196109.0
PERF_01145,CMP_556,2025-01-24,173311,14082.0,14988,1118,1284,161.0,228345.0
PERF_01146,CMP_067,2024-01-05,7792,904.0,406,36,25,350.0,35581.0
PERF_01147,CMP_850,2024-06-22,168818,3340.0,23330,3889,739,408.0,6171.0
PERF_01148,CMP_560,2023-01-16,99869,11758.0,4882,941,403,,382853.0
PERF_01149,CMP_170,2024-12-17,155357,15589.0,12995,1680,988,443.0,143110.0
PERF_01150,CMP_081,2024-10-31,26969,2929.0,1138,218,58,176.0,356368.0
PERF_01151,CMP_441,2025-01-19,145617,10980.0,18996,2308,573,4.0,374934.0
PERF_01152,CMP_580,2023-12-03,173376,4143.0,12005,1924,290,371.0,195065.0
PERF_01153,CMP_034,2022-08-20,178790,13759.0,20003,1549,1978,408.0,151376.0
PERF_01154,CMP_801,2023-11-30,113136,7610.0,12829,2419,491,325.0,497739.0
PERF_01155,CMP_286,2024-10-01,107565,10193.0,13970,2028,365,122.0,87566.0
PERF_01156,CMP_100,2024-02-02,23173,2126.0,2132,264,191,492.0,355960.0
PERF_01157,CMP_053,2022-10-03,192574,4815.0,16313,2492,1209,272.0,213583.0
PERF_01158,CMP_172,2022-03-06,162555,5026.0,20820,1063,1124,273.0,129044.0
PERF_01159,CMP_524,2023-09-03,174322,19976.0,22145,4031,1378,311.0,0.0
PERF_01160,CMP_249,2023-04-13,45179,3803.0,6083,781,231,38.0,70897.0
PERF_01161,CMP_635,2023-05-04,93613,10744.0,7016,749,349,57.0,
PERF_01162,CMP_793,2024-08-10,142326,14742.0,18717,1750,1097,135.0,387938.0
PERF_01163,CMP_582,2024-12-05,150118,8001.0,21016,3979,2032,263.0,19575.0
PERF_01164,CMP_636,2022-06-04,122387,13239.0,15945,934,326,235.0,186541.0
PERF_01165,CMP_510,2024-10-04,2351,113.0,267,29,5,220.0,45430.0
PERF_01166,CMP_034,2022-09-25,135825,14782.0,9968,1863,204,393.0,119539.0
PERF_01167,CMP_409,2022-08-03,104640,5354.0,7051,1296,443,137.0,0.0
PERF_01168,CMP_252,2023-01-14,173039,17706.0,7101,731,388,183.0,372835.0
PERF_01169,CMP_974,2024-08-29,30010,925.0,757,82,60,461.0,0.0
PERF_01170,CMP_958,2022-11-17,126644,14635.0,18715,1269,1106,253.0,375509.0
PERF_01171,CMP_931,2022-12-04,86167,7980.0,10464,1150,817,379.0,204868.0
PERF_01172,CMP_979,2024-01-27,29765,3433.0,3662,252,174,6.0,124996.0
PERF_01173,CMP_559,2022-12-22,178814,18110.0,13564,1893,279,245.0,255766.0
PERF_01174,CMP_689,2025-03-26,113447,4226.0,4517,572,180,392.0,0.0
PERF_01175,CMP_321,2025-02-05,184751,6874.0,23404,1866,1790,414.0,
PERF_01176,CMP_244,2022-12-17,132683,10245.0,5907,1052,415,76.0,70361.0
PERF_01177,CMP_191,2024-03-26,11057,443.0,497,35,10,102.0,0.0
PERF_01178,CMP_519,2022-03-10,100707,5519.0,6026,873,232,172.0,33164.0
PERF_01179,CMP_765,2025-05-20,112954,9129.0,6727,608,285,179.0,
PERF_01180,CMP_536,2024-11-10,13466,403.0,270,40,12,146.0,477306.0
PERF_01181,CMP_249,2023-04-23,27414,1573.0,1447,178,67,57.0,0.0
PERF_01182,CMP_557,2023-06-25,180034,12727.0,23774,2369,1885,185.0,309759.0
PERF_01183,CMP_733,2025-04-26,159522,8115.0,16675,1359,845,454.0,
PERF_01184,CMP_163,2025-04-10,195664,14909.0,4957,967,449,418.0,370444.0
PERF_01185,CMP_129,2024-10-21,26857,489.0,2445,248,190,389.0,378890.0
PERF_01186,CMP_729,2023-05-29,12484,300.0,928,145,84,388.0,476432.0
PERF_01187,CMP_698,2023-08-27,92052,9982.0,7207,1135,669,34.0,275602.0
PERF_01188,CMP_570,2023-02-07,6734,190.0,374,72,16,489.0,417489.0
PERF_01189,CMP_087,2023-07-01,50857,4652.0,3645,556,326,497.0,0.0
PERF_01190,CMP_190,2022-09-05,197798,13058.0,18419,1999,1263,105.0,84887.0
PERF_01191,CMP_706,2022-10-14,58096,4364.0,1228,232,74,257.0,276289.0
PERF_01192,CMP_788,2023-08-03,80537,8357.0,4713,425,139,114.0,0.0
PERF_01193,CMP_223,2024-07-15,77504,1108.0,3042,555,286,138.0,28011.0
PERF_01194,CMP_008,2024-04-02,66275,7876.0,3134,211,225,323.0,194520.0
PERF_01195,CMP_446,2022-10-13,22822,2604.0,3079,275,94,459.0,
PERF_01196,CMP_292,2023-12-15,165090,16467.0,20984,1739,2040,,9199.0
PERF_01197,CMP_738,2022-12-16,173311,20392.0,20999,3508,598,381.0,496796.0
PERF_01198,CMP_943,2022-09-17,165162,13175.0,15131,2610,569,137.0,331196.0
PERF_01199,CMP_593,2023-10-09,41800,2468.0,4801,552,152,245.0,0.0
PERF_01200,CMP_953,2022-02-15,121426,3685.0,16041,1256,950,373.0,148872.0
PERF_01201,CMP_768,2022-02-19,82306,2298.0,3547,387,243,35.0,0.0
PERF_01202,CMP_704,2024-12-22,65291,3920.0,6781,748,528,,424620.0
PERF_01203,CMP_707,2024-09-03,159149,3337.0,11127,740,234,425.0,23932.0
PERF_01204,CMP_077,2023-11-17,66101,6260.0,3622,691,246,405.0,416058.0
PERF_01205,CMP_979,2024-01-24,143179,13025.0,9162,1430,331,245.0,468869.0
PERF_01206,CMP_945,2025-03-07,43767,1917.0,3600,311,228,136.0,65527.0
PERF_01207,CMP_887,2023-12-22,12672,270.0,742,94,64,72.0,0.0
PERF_01208,CMP_416,2023-02-26,7291,254.0,511,52,21,471.0,202716.0
PERF_01209,CMP_289,2023-02-05,129927,3722.0,4458,290,430,182.0,0.0
PERF_01210,CMP_856,2023-11-22,32024,1590.0,4490,281,105,77.0,279124.0
PERF_01211,CMP_787,2023-07-25,158184,4737.0,11908,2190,892,319.0,183654.0
PERF_01212,CMP_808,2022-01-27,72065,7983.0,7640,1451,648,364.0,414587.0
PERF_01213,CMP_114,2023-04-24,39965,3818.0,1560,112,86,407.0,251836.0
PERF_01214,CMP_613,2022-08-14,30665,2255.0,4438,407,120,65.0,202860.0
PERF_01215,CMP_097,2023-09-03,84706,5451.0,6993,1370,476,325.0,421552.0
PERF_01216,CMP_198,2022-06-13,101449,5686.0,8584,1116,537,420.0,44839.0
PERF_01217,CMP_825,2022-06-01,188412,10626.0,17922,2760,1431,359.0,0.0
PERF_01218,CMP_161,2022-12-29,1751,56.0,228,23,13,68.0,32235.0
PERF_01219,CMP_170,2024-12-18,95596,9881.0,12683,2192,552,73.0,290145.0
PERF_01220,CMP_659,2025-05-21,64569,2142.0,3176,514,93,356.0,198898.0
PERF_01221,CMP_655,2022-01-15,183484,21309.0,12535,1945,915,37.0,312388.0
PERF_01222,CMP_217,2022-04-20,8913,233.0,341,29,7,,79494.0
PERF_01223,CMP_070,2022-04-19,48821,3010.0,1865,240,178,240.0,177861.0
PERF_01224,CMP_260,2023-07-24,170042,14704.0,9740,714,881,16.0,92006.0
PERF_01225,CMP_999,2025-01-01,43034,481.0,5519,838,497,283.0,136294.0
PERF_01226,CMP_153,2024-05-18,132562,5788.0,6568,1246,274,47.0,499636.0
PERF_01227,CMP_262,2023-12-09,195808,6521.0,19673,1629,682,381.0,318237.0
PERF_01228,CMP_715,2022-06-16,182515,11229.0,11081,1620,954,84.0,0.0
PERF_01229,CMP_055,2023-07-10,170514,9662.0,9393,616,460,398.0,
PERF_01230,CMP_604,2024-02-28,74978,2092.0,2537,207,52,465.0,
PERF_01231,CMP_276,2024-11-23,168349,18890.0,8626,541,565,22.0,415305.0
PERF_01232,CMP_853,2022-10-11,12974,198.0,416,40,40,384.0,209738.0
PERF_01233,CMP_752,2023-10-13,52087,2322.0,3686,381,111,345.0,0.0
PERF_01234,CMP_521,2022-06-03,195367,12775.0,16661,2770,364,407.0,308420.0
PERF_01235,CMP_444,2024-03-22,10806,452.0,428,51,38,47.0,122409.0
PERF_01236,CMP_127,2022-02-04,179640,14724.0,21547,1597,2092,264.0,320154.0
PERF_01237,CMP_576,2024-10-06,138176,15520.0,8896,1492,419,184.0,493904.0
PERF_01238,CMP_281,2025-02-19,11489,1240.0,1386,149,50,312.0,80902.0
PERF_01239,CMP_852,2024-08-21,26534,2614.0,1022,184,65,496.0,470308.0
PERF_01240,CMP_016,2022-10-13,131786,2682.0,8010,1522,263,,186266.0
PERF_01241,CMP_099,2022-07-15,19647,583.0,2364,209,136,131.0,232759.0
PERF_01242,CMP_956,2024-04-24,37817,4287.0,5533,681,271,146.0,450315.0
PERF_01243,CMP_725,2023-10-21,179411,4339.0,12141,2145,1167,191.0,0.0
PERF_01244,CMP_400,2023-08-24,133629,7952.0,17914,3559,419,500.0,389519.0
PERF_01245,CMP_559,2023-03-27,65177,,6055,443,172,192.0,210337.0
PERF_01246,CMP_980,2024-02-13,59471,3134.0,4763,304,272,328.0,430019.0
PERF_01247,CMP_868,2022-12-16,29604,575.0,3408,639,319,393.0,
PERF_01248,CMP_390,2024-09-06,17900,803.0,2676,328,203,243.0,0.0
PERF_01249,CMP_086,2023-01-06,11035,771.0,1581,113,58,290.0,0.0
PERF_01250,CMP_986,2023-09-17,17357,1961.0,1162,133,67,27.0,13028.0
PERF_01251,CMP_386,2023-07-08,71739,2706.0,3077,219,128,41.0,374401.0
PERF_01252,CMP_850,2024-06-29,111027,7519.0,11885,1056,1027,47.0,225675.0
PERF_01253,CMP_125,2022-05-29,198440,8465.0,9092,1739,532,274.0,85247.0
PERF_01254,CMP_473,2022-06-24,93980,10374.0,8847,1534,573,457.0,41794.0
PERF_01255,CMP_874,2022-06-29,176102,12967.0,6832,1022,586,375.0,387253.0
PERF_01256,CMP_345,2022-02-28,4718,125.0,375,27,33,58.0,354341.0
PERF_01257,CMP_704,2024-12-22,69892,4702.0,1431,168,123,64.0,335976.0
PERF_01258,CMP_950,2023-08-23,26544,371.0,3104,242,235,396.0,198948.0
PERF_01259,CMP_321,2025-02-02,92248,3051.0,4137,628,398,189.0,9488.0
PERF_01260,CMP_850,2024-06-20,81469,5314.0,10819,1675,778,233.0,185407.0
PERF_01261,CMP_224,2023-05-09,143204,8140.0,20997,2107,1975,234.0,93744.0
PERF_01262,CMP_165,2022-03-20,156947,4377.0,12032,1116,875,348.0,149503.0
PERF_01263,CMP_957,2022-12-29,163627,18517.0,22542,1462,608,428.0,0.0
PERF_01264,CMP_645,2023-06-15,162548,18298.0,5441,884,380,,0.0
PERF_01265,CMP_489,2024-11-03,132953,9829.0,3223,301,172,114.0,290190.0
PERF_01266,CMP_026,2023-03-12,31015,977.0,2513,172,244,467.0,477050.0
PERF_01267,CMP_411,2022-04-21,170046,14865.0,19784,1011,988,114.0,141304.0
PERF_01268,CMP_337,2023-09-05,81582,8340.0,10064,1129,395,460.0,18130.0
PERF_01269,CMP_100,2024-01-27,7880,211.0,541,93,46,307.0,90344.0
PERF_01270,CMP_496,2024-02-14,113727,4162.0,16667,1315,1192,424.0,0.0
PERF_01271,CMP_387,2024-04-27,113486,2743.0,11656,2291,395,462.0,84070.0
PERF_01272,CMP_354,2022-06-29,61547,1289.0,7641,960,538,401.0,400597.0
PERF_01273,CMP_687,2024-10-02,69217,7067.0,2815,276,77,13.0,330721.0
PERF_01274,CMP_258,2024-09-11,156526,4200.0,15707,2066,1536,292.0,390199.0
PERF_01275,CMP_809,2022-12-16,35222,4162.0,3609,601,126,,156672.0
PERF_01276,CMP_755,2023-09-20,141356,14481.0,16174,2766,812,,145160.0
PERF_01277,CMP_201,2024-10-18,38688,3057.0,3984,545,112,235.0,65321.0
PERF_01278,CMP_906,2024-12-20,38181,1568.0,5204,332,309,185.0,110037.0
PERF_01279,CMP_639,2025-01-12,27390,1753.0,625,38,60,39.0,221152.0
PERF_01280,CMP_642,2024-06-16,83204,6630.0,6541,485,287,462.0,298425.0
PERF_01281,CMP_346,2022-03-14,160030,16647.0,5638,571,269,314.0,3629.0
PERF_01282,CMP_506,2022-05-28,137773,12618.0,19351,1527,432,11.0,399962.0
PERF_01283,CMP_602,2025-01-10,57703,6079.0,2015,166,93,112.0,0.0
PERF_01284,CMP_049,2022-05-15,34182,1347.0,2823,544,135,282.0,245865.0
PERF_01285,CMP_369,2024-11-04,130971,7591.0,18732,3528,749,101.0,466208.0
PERF_01286,CMP_227,2025-03-04,103976,2216.0,12800,1768,425,105.0,256764.0
PERF_01287,CMP_200,2023-08-03,117957,6677.0,13815,2381,964,310.0,105711.0
PERF_01288,CMP_320,2025-01-24,93514,4781.0,9561,570,319,17.0,133678.0
PERF_01289,CMP_306,2022-02-09,77932,5956.0,10446,2011,652,203.0,0.0
PERF_01290,CMP_921,2022-09-11,85588,4898.0,3780,328,140,190.0,409690.0
PERF_01291,CMP_954,2024-01-13,33061,365.0,3619,570,134,290.0,472200.0
PERF_01292,CMP_938,2022-02-16,148230,2562.0,8429,689,315,287.0,319716.0
PERF_01293,CMP_959,2024-02-06,151457,16386.0,11333,1852,514,163.0,27036.0
PERF_01294,CMP_419,2022-01-15,130481,8461.0,19406,2196,580,87.0,310943.0
PERF_01295,CMP_394,2022-11-03,62976,4622.0,3593,526,317,2.0,150089.0
PERF_01296,CMP_144,2022-11-06,106594,,9524,1229,447,8.0,0.0
PERF_01297,CMP_670,2024-08-01,109810,9834.0,6117,997,318,284.0,259903.0
PERF_01298,CMP_415,2022-03-14,13339,710.0,1474,174,129,495.0,443014.0
PERF_01299,CMP_674,2022-03-21,162998,3472.0,8006,1391,248,165.0,380717.0
PERF_01300,CMP_200,2023-08-03,60334,1732.0,2706,501,133,462.0,3590.0
PERF_01301,CMP_493,2024-11-13,181418,19136.0,9752,1635,281,484.0,139268.0
PERF_01302,CMP_486,2023-12-01,181334,14035.0,22779,2061,765,70.0,63862.0
PERF_01303,CMP_014,2024-11-04,84711,8878.0,9986,1829,971,211.0,351347.0
PERF_01304,CMP_875,2023-07-18,137777,,13106,1955,1285,164.0,254077.0
PERF_01305,CMP_384,2024-06-30,25064,977.0,1466,91,94,446.0,340284.0
PERF_01306,CMP_256,2025-04-05,183180,3403.0,26804,1582,564,110.0,202882.0
PERF_01307,CMP_496,2024-01-21,128833,2769.0,6071,841,377,439.0,496127.0
PERF_01308,CMP_861,2025-03-02,186732,11193.0,7472,939,695,,203152.0
PERF_01309,CMP_157,2024-02-28,163654,10879.0,19868,1553,838,84.0,499857.0
PERF_01310,CMP_417,2022-08-16,170969,3629.0,13664,902,393,8.0,99057.0
PERF_01311,CMP_067,2023-12-22,8493,529.0,756,77,22,281.0,0.0
PERF_01312,CMP_142,2023-09-20,56591,1503.0,4826,608,117,139.0,26760.0
PERF_01313,CMP_196,2024-09-10,101275,9167.0,7589,714,396,304.0,319477.0
PERF_01314,CMP_384,2024-07-17,136952,7901.0,14866,2184,1437,112.0,0.0
PERF_01315,CMP_155,2022-10-18,151793,5962.0,4335,282,165,317.0,213105.0
PERF_01316,CMP_979,2024-03-01,103992,2198.0,12001,2183,497,105.0,107732.0
PERF_01317,CMP_939,2022-11-02,167959,7000.0,16379,2621,451,257.0,327169.0
PERF_01318,CMP_936,2022-08-19,194748,8488.0,26849,2303,1213,35.0,175145.0
PERF_01319,CMP_565,2022-10-16,120332,3080.0,2605,315,121,90.0,463032.0
PERF_01320,CMP_818,2023-04-24,45754,3875.0,5989,833,584,298.0,0.0
PERF_01321,CMP_540,2022-10-24,124880,2751.0,15792,2133,1567,427.0,264793.0
PERF_01322,CMP_305,2022-07-02,198916,5196.0,6406,612,505,,184910.0
PERF_01323,CMP_231,2022-07-29,68460,,3625,430,312,154.0,468335.0
PERF_01324,CMP_022,2025-03-16,175047,18251.0,24030,3348,697,351.0,336439.0
PERF_01325,CMP_428,2023-08-31,39771,4679.0,5222,777,163,254.0,0.0
PERF_01326,CMP_170,2024-12-22,195251,16896.0,14837,1200,402,471.0,335880.0
PERF_01327,CMP_178,2022-05-21,72807,7752.0,7880,1456,440,490.0,92725.0
PERF_01328,CMP_213,2025-01-16,179013,8659.0,11287,1561,1079,141.0,22548.0
PERF_01329,CMP_653,2025-04-12,137335,11975.0,17639,1207,1475,,416414.0
PERF_01330,CMP_113,2024-09-11,76604,1694.0,1615,305,51,348.0,152929.0
PERF_01331,CMP_156,2022-02-17,147313,12238.0,8761,816,735,7.0,114941.0
PERF_01332,CMP_069,2025-04-29,156470,3689.0,13063,663,629,427.0,0.0
PERF_01333,CMP_162,2024-02-14,37102,1800.0,2108,377,154,393.0,46090.0
PERF_01334,CMP_147,2023-05-14,71954,1848.0,8296,952,775,148.0,249081.0
PERF_01335,CMP_240,2023-08-15,66202,6573.0,6806,771,662,50.0,483446.0
PERF_01336,CMP_663,2023-07-02,157510,6958.0,14696,2231,673,296.0,0.0
PERF_01337,CMP_736,2024-11-26,53299,1998.0,3950,315,175,152.0,330420.0
PERF_01338,CMP_200,2023-08-07,144086,4347.0,17537,3070,485,269.0,165238.0
PERF_01339,CMP_117,2023-09-14,180611,15963.0,14609,1667,783,210.0,479443.0
PERF_01340,CMP_450,2024-05-24,7926,914.0,592,96,40,154.0,305256.0
PERF_01341,CMP_400,2023-09-06,98808,2371.0,8954,1207,389,386.0,67026.0
PERF_01342,CMP_239,2024-03-27,176657,1882.0,22077,4001,1254,27.0,0.0
PERF_01343,CMP_516,2022-06-18,171362,3731.0,16667,2888,1087,353.0,32910.0
PERF_01344,CMP_934,2022-11-17,195110,,16858,2655,1283,264.0,0.0
PERF_01345,CMP_801,2024-01-28,130841,3271.0,17841,2603,577,321.0,492012.0
PERF_01346,CMP_592,2023-08-13,128128,10071.0,5905,354,190,450.0,0.0
PERF_01347,CMP_754,2024-08-06,65803,2136.0,5368,938,297,28.0,158246.0
PERF_01348,CMP_907,2022-05-07,127804,15093.0,16184,2852,1031,420.0,231230.0
PERF_01349,CMP_728,2022-04-07,33295,,3419,265,292,336.0,269181.0
PERF_01350,CMP_475,2024-03-31,184403,12933.0,15102,1412,1108,491.0,193591.0
PERF_01351,CMP_965,2024-04-19,103547,5430.0,12837,1535,1092,75.0,0.0
PERF_01352,CMP_813,2022-07-16,32490,2341.0,696,66,49,457.0,234035.0
PERF_01353,CMP_680,2022-09-08,93989,10894.0,7596,1203,320,81.0,449706.0
PERF_01354,CMP_109,2025-04-21,56254,2721.0,6289,682,157,335.0,344898.0
PERF_01355,CMP_327,2022-12-03,121450,10768.0,14849,1362,1202,155.0,36761.0
PERF_01356,CMP_232,2022-05-11,127810,6571.0,10394,1547,686,474.0,346456.0
PERF_01357,CMP_797,2024-06-01,68954,1671.0,4284,828,204,316.0,36426.0
PERF_01358,CMP_702,2022-09-19,8738,906.0,355,22,10,478.0,
PERF_01359,CMP_694,2024-09-09,193059,18826.0,6507,1185,509,196.0,221230.0
PERF_01360,CMP_700,2023-10-19,17233,1332.0,601,106,15,390.0,331979.0
PERF_01361,CMP_134,2022-04-03,46630,2113.0,5168,551,512,293.0,103612.0
PERF_01362,CMP_276,2024-11-30,129739,7541.0,7419,594,244,416.0,415189.0
PERF_01363,CMP_622,2022-10-02,23549,1743.0,2396,360,86,414.0,0.0
PERF_01364,CMP_620,2022-04-22,95256,9066.0,8942,1606,422,349.0,478620.0
PERF_01365,CMP_023,2024-04-16,169357,11532.0,7573,614,652,256.0,325261.0
PERF_01366,CMP_259,2023-02-07,37142,3646.0,2861,411,257,291.0,0.0
PERF_01367,CMP_419,2022-01-15,136593,,4825,408,328,169.0,0.0
PERF_01368,CMP_252,2022-12-26,66898,3542.0,4450,804,145,147.0,0.0
PERF_01369,CMP_430,2022-12-10,64281,6675.0,9072,1134,471,29.0,468564.0
PERF_01370,CMP_180,2024-05-05,153770,9504.0,21414,1915,479,173.0,106125.0
PERF_01371,CMP_626,2024-02-16,16569,419.0,1509,241,141,339.0,33678.0
PERF_01372,CMP_086,2022-12-09,130382,2349.0,18675,3466,1423,391.0,182322.0
PERF_01373,CMP_841,2024-03-22,110114,8346.0,10969,681,703,484.0,0.0
PERF_01374,CMP_843,2022-10-10,11942,256.0,1009,84,48,244.0,446557.0
PERF_01375,CMP_208,2024-07-14,6621,744.0,155,25,5,311.0,358533.0
PERF_01376,CMP_345,2022-01-21,145833,9193.0,10255,1093,307,359.0,73231.0
PERF_01377,CMP_835,2023-10-09,115806,2661.0,11584,2149,557,175.0,31368.0
PERF_01378,CMP_043,2022-02-19,61826,1243.0,1317,147,105,413.0,298821.0
PERF_01379,CMP_886,2022-01-18,4905,520.0,257,15,6,224.0,23921.0
PERF_01380,CMP_183,2025-04-10,92663,7067.0,12579,2512,382,203.0,
PERF_01381,CMP_624,2024-02-28,21133,388.0,3000,242,229,416.0,480776.0
PERF_01382,CMP_514,2023-08-03,117271,10372.0,16697,2788,724,334.0,469177.0
PERF_01383,CMP_055,2023-06-27,84586,7338.0,7227,419,665,361.0,255912.0
PERF_01384,CMP_701,2024-02-18,21564,698.0,815,160,31,379.0,65355.0
PERF_01385,CMP_629,2025-05-17,191031,19065.0,7346,1444,557,332.0,60893.0
PERF_01386,CMP_299,2022-03-18,131785,,7266,1004,319,494.0,0.0
PERF_01387,CMP_931,2022-12-23,160841,8401.0,3610,387,200,114.0,97692.0
PERF_01388,CMP_160,2022-11-16,114006,7817.0,12067,660,977,479.0,0.0
PERF_01389,CMP_676,2023-07-01,198781,21517.0,27819,5177,2359,302.0,15336.0
PERF_01390,CMP_561,2024-06-25,191260,19358.0,14617,1668,1145,376.0,424308.0
PERF_01391,CMP_672,2023-06-25,146042,7695.0,16614,2520,1473,480.0,223211.0
